,ka
3863,15.61341064453125
3864,15.61798828125
3865,15.62256591796875
3866,15.6271435546875
3867,15.63172119140625
3868,15.636298828125
3869,15.64087646484375
3870,15.6454541015625
3871,15.65003173828125
3872,15.654609375
3873,15.65918701171875
3874,15.6637646484375
3875,15.66834228515625
3876,15.672919921875
3877,15.67749755859375
3878,15.6820751953125
3879,15.68665283203125
3880,15.69123046875
3881,15.69580810546875
3882,15.7003857421875
3883,15.70496337890625
3884,15.709541015625
3885,15.71411865234375
3886,15.7186962890625
3887,15.72327392578125
3888,15.7278515625
3889,15.73242919921875
3890,15.7370068359375
3891,15.74158447265625
3892,15.746162109375
3893,15.75073974609375
3894,15.7553173828125
3895,15.75989501953125
3896,15.76447265625
3897,15.76905029296875
3898,15.7736279296875
3899,15.77820556640625
3900,15.782783203125
3901,15.78736083984375
3902,15.7919384765625
3903,15.79651611328125
3904,15.80109375
3905,15.80567138671875
3906,15.8102490234375
3907,15.81482666015625
3908,15.819404296875
3909,15.82398193359375
3910,15.8285595703125
3911,15.83313720703125
3912,15.83771484375
3913,15.84229248046875
3914,15.8468701171875
3915,15.85144775390625
3916,15.856025390625
3917,15.86060302734375
3918,15.8651806640625
3919,15.86975830078125
3920,15.8743359375
3921,15.87891357421875
3922,15.8834912109375
3923,15.88806884765625
3924,15.892646484375
3925,15.89722412109375
3926,15.9018017578125
3927,15.90637939453125
3928,15.91095703125
3929,15.91553466796875
3930,15.9201123046875
3931,15.92468994140625
3932,15.929267578125
3933,15.93384521484375
3934,15.9384228515625
3935,15.94300048828125
3936,15.947578125
3937,15.95215576171875
3938,15.9567333984375
3939,15.96131103515625
3940,15.965888671875
3941,15.97046630859375
3942,15.9750439453125
3943,15.97962158203125
3944,15.98419921875
3945,15.98877685546875
3946,15.9933544921875
3947,15.99793212890625
3948,16.002509765625
3949,16.00708740234375
3950,16.0116650390625
3951,16.01624267578125
3952,16.0208203125
3953,16.02539794921875
3954,16.0299755859375
3955,16.03455322265625
3956,16.039130859375
3957,16.04370849609375
3958,16.0482861328125
3959,16.05286376953125
3960,16.05744140625
3961,16.06201904296875
3962,16.0665966796875
3963,16.07117431640625
3964,16.075751953125
3965,16.08032958984375
3966,16.0849072265625
3967,16.08948486328125
3968,16.0940625
3969,16.09864013671875
3970,16.1032177734375
3971,16.10779541015625
3972,16.112373046875
3973,16.11695068359375
3974,16.1215283203125
3975,16.12610595703125
3976,16.13068359375
3977,16.13526123046875
3978,16.1398388671875
3979,16.14441650390625
3980,16.148994140625
3981,16.15357177734375
3982,16.1581494140625
3983,16.16272705078125
3984,16.1673046875
3985,16.17188232421875
3986,16.1764599609375
3987,16.18103759765625
3988,16.185615234375
3989,16.19019287109375
3990,16.1947705078125
3991,16.19934814453125
3992,16.20392578125
3993,16.20850341796875
3994,16.2130810546875
3995,16.21765869140625
3996,16.222236328125
3997,16.22681396484375
3998,16.2313916015625
3999,16.23596923828125
4000,16.240546875
4001,16.24512451171875
4002,16.2497021484375
4003,16.25427978515625
4004,16.258857421875
4005,16.26343505859375
4006,16.2680126953125
4007,16.27259033203125
4008,16.27716796875
4009,16.28174560546875
4010,16.2863232421875
4011,16.29090087890625
4012,16.295478515625
4013,16.30005615234375
4014,16.3046337890625
4015,16.30921142578125
4016,16.3137890625
4017,16.31836669921875
4018,16.3229443359375
4019,16.32752197265625
4020,16.332099609375
4021,16.33667724609375
4022,16.3412548828125
4023,16.34583251953125
4024,16.35041015625
4025,16.35498779296875
4026,16.3595654296875
4027,16.36414306640625
4028,16.368720703125
4029,16.37329833984375
4030,16.3778759765625
4031,16.38245361328125
4032,16.38703125
4033,16.39160888671875
4034,16.3961865234375
4035,16.40076416015625
4036,16.405341796875
4037,16.40991943359375
4038,16.4144970703125
4039,16.41907470703125
4040,16.42365234375
4041,16.42822998046875
4042,16.4328076171875
4043,16.43738525390625
4044,16.441962890625
4045,16.44654052734375
4046,16.4511181640625
4047,16.45569580078125
4048,16.4602734375
4049,16.46485107421875
4050,16.4694287109375
4051,16.47400634765625
4052,16.478583984375
4053,16.48316162109375
4054,16.4877392578125
4055,16.49231689453125
4056,16.49689453125
4057,16.50147216796875
4058,16.5060498046875
4059,16.51062744140625
4060,16.515205078125
4061,16.51978271484375
4062,16.5243603515625
4063,16.52893798828125
4064,16.533515625
4065,16.53809326171875
4066,16.5426708984375
4067,16.54724853515625
4068,16.551826171875
4069,16.55640380859375
4070,16.5609814453125
4071,16.56555908203125
4072,16.57013671875
4073,16.57471435546875
4074,16.5792919921875
4075,16.58386962890625
4076,16.588447265625
4077,16.59302490234375
4078,16.5976025390625
4079,16.60218017578125
4080,16.6067578125
4081,16.61133544921875
4082,16.6159130859375
4083,16.62049072265625
4084,16.625068359375
4085,16.62964599609375
4086,16.6342236328125
4087,16.63880126953125
4088,16.64337890625
4089,16.64795654296875
4090,16.6525341796875
4091,16.65711181640625
4092,16.661689453125
4093,16.66626708984375
4094,16.6708447265625
4095,16.67542236328125
